0.000,0.796
0.689,0.689
1.378,0.689
2.055,0.677
2.851,0.796
3.668,0.817
4.469,0.801
5.242,0.773
6.277,1.035
7.111,0.834
8.013,0.902
8.740,0.727
9.468,0.728
10.160,0.692
11.021,0.861
11.948,0.927
12.689,0.741
13.403,0.714
14.145,0.742
14.746,0.601
15.575,0.829
16.154,0.579
16.973,0.819
17.672,0.699
18.451,0.779
19.151,0.700
19.963,0.812
20.629,0.666
21.338,0.709
21.975,0.637
22.774,0.799
23.420,0.646
24.176,0.756
24.860,0.684
25.623,0.763
26.399,0.776
27.142,0.743
27.824,0.682
28.479,0.655
29.098,0.619
29.796,0.698
30.531,0.735
31.291,0.760
31.955,0.664
32.685,0.730
33.357,0.672
34.000,0.643
34.731,0.731
35.469,0.738
36.038,0.569
36.759,0.721
37.494,0.735
38.121,0.627
38.768,0.647
39.554,0.786
40.335,0.781
41.098,0.763
41.842,0.744
42.560,0.718
43.280,0.720
43.948,0.668
44.582,0.634
45.261,0.679
45.971,0.710
46.754,0.783
47.583,0.829
48.419,0.836
49.201,0.782
49.880,0.679
50.589,0.709
51.400,0.811
52.136,0.736
52.952,0.816
53.659,0.707
54.343,0.684
55.075,0.732
55.809,0.734
56.644,0.835
57.432,0.788
58.247,0.815
59.376,1.129
60.019,0.643
60.813,0.794
61.574,0.761
62.275,0.701
63.027,0.752
63.715,0.688
64.454,0.739
65.209,0.755
65.915,0.706
66.490,0.575
67.006,0.516
67.681,0.675
68.403,0.722
69.056,0.653
69.668,0.612
70.251,0.583
70.880,0.629
71.502,0.622
72.130,0.628
72.714,0.584
73.363,0.649
74.031,0.668
74.739,0.708
75.470,0.731
76.256,0.786
76.856,0.600
77.462,0.606
78.092,0.630
78.753,0.661
79.473,0.720
80.042,0.569
80.703,0.661
81.351,0.648
82.040,0.689
82.701,0.661
83.318,0.617
83.942,0.624
84.682,0.740
85.526,0.844
86.510,0.984
87.262,0.752
88.021,0.759
88.827,0.806
89.766,0.939
90.674,0.908
91.352,0.678
92.045,0.693
92.690,0.645
93.283,0.593
94.066,0.783
94.709,0.643
95.387,0.678
96.116,0.729
96.788,0.672
97.634,0.846
98.426,0.792
99.197,0.771
99.976,0.779
100.687,0.711
101.426,0.739
102.188,0.762
102.817,0.629
103.469,0.652
104.144,0.675
104.952,0.808
105.857,0.905
106.780,0.923
107.642,0.862
108.434,0.792
109.199,0.765
109.987,0.788
110.722,0.735
111.545,0.823
112.236,0.691
112.962,0.726
113.610,0.648
114.249,0.639
114.910,0.661
115.610,0.700
116.318,0.708
116.998,0.680
117.681,0.683
118.564,0.883
119.443,0.879
120.205,0.762
120.894,0.689
121.628,0.734
122.272,0.644
123.013,0.741
123.793,0.780
124.451,0.658
125.147,0.696
125.907,0.760
126.705,0.798
127.719,1.014
128.543,0.824
129.245,0.702
129.965,0.720
130.728,0.763
131.610,0.882
132.678,1.068
133.556,0.878
134.345,0.789
135.102,0.757
135.921,0.819
136.801,0.880
137.656,0.855
138.465,0.809
139.284,0.819
139.987,0.703
140.829,0.842
141.636,0.807
142.512,0.876
143.403,0.891
144.067,0.664
144.805,0.738
145.595,0.790
146.462,0.867
147.181,0.719
147.926,0.745
148.671,0.745
149.466,0.795
150.274,0.808
151.053,0.779
151.765,0.712
152.506,0.741
153.295,0.789
154.073,0.778
154.680,0.607
155.272,0.592
156.076,0.804
156.890,0.814
158.090,1.200
158.733,0.643
159.494,0.761
160.260,0.766
160.918,0.658
161.564,0.646
162.128,0.564
162.863,0.735
163.519,0.656
164.252,0.733
164.977,0.725
165.811,0.834
166.585,0.774
167.362,0.777
168.058,0.696
168.785,0.727
169.384,0.599
170.087,0.703
170.841,0.754
171.568,0.727
172.261,0.693
173.023,0.762
173.694,0.671
174.399,0.705
175.217,0.818
175.987,0.770
176.835,0.848
177.603,0.768
178.344,0.741
179.021,0.677
179.731,0.710
180.459,0.728
181.148,0.689
182.142,0.994
182.930,0.788
183.725,0.795
184.566,0.841
185.693,1.127
186.448,0.755
187.162,0.714
188.002,0.840
188.748,0.746
189.489,0.741
190.324,0.835
191.216,0.892
192.027,0.811
192.836,0.809
193.638,0.802
194.509,0.871
195.377,0.868
196.278,0.901
197.019,0.741
197.806,0.787
198.667,0.861
199.404,0.737
200.110,0.706
200.832,0.722
201.517,0.685
202.301,0.784
203.200,0.899
204.069,0.869
204.778,0.709
205.533,0.755
206.232,0.699
206.971,0.739
207.722,0.751
208.453,0.731
209.219,0.766
209.895,0.676
210.639,0.744
211.370,0.731
212.219,0.849
213.019,0.800
213.820,0.801
214.645,0.825
215.359,0.714
216.166,0.807
217.046,0.880
217.891,0.845
218.706,0.815
219.462,0.756
220.164,0.702
220.921,0.757
221.627,0.706
222.437,0.810
223.229,0.792
223.967,0.738
224.699,0.732
225.439,0.740
226.234,0.795
227.100,0.866
227.966,0.866
228.810,0.844
229.580,0.770
230.359,0.779
231.140,0.781
231.970,0.830
232.805,0.835
233.702,0.897
234.505,0.803
235.210,0.705
235.941,0.731
236.794,0.853
237.674,0.880
238.496,0.822
239.348,0.852
240.144,0.796
240.916,0.772
241.688,0.772
242.514,0.826
243.321,0.807
244.114,0.793
244.827,0.713
245.499,0.672
246.203,0.704
247.080,0.877
247.969,0.889
248.867,0.898
249.611,0.744
250.328,0.717
251.102,0.774
252.045,0.943
252.789,0.744
253.603,0.814
254.510,0.907
255.287,0.777
256.025,0.738
256.800,0.775
257.498,0.698
258.153,0.655
258.879,0.726
259.620,0.741
260.425,0.805
261.291,0.866
262.066,0.775
263.015,0.949
263.805,0.790
264.763,0.958
265.551,0.788
266.312,0.761
267.097,0.785
267.918,0.821
268.711,0.793
269.537,0.826
270.359,0.822
271.074,0.715
271.820,0.746
272.723,0.903
273.545,0.822
274.425,0.880
275.219,0.794
275.980,0.761
276.779,0.799
277.598,0.819
278.389,0.791
279.148,0.759
279.857,0.709
280.633,0.776
281.381,0.748
282.149,0.768
282.975,0.826
283.826,0.851
284.594,0.768
285.327,0.733
286.059,0.732
286.802,0.743
287.663,0.861
288.426,0.763
289.110,0.684
289.874,0.764
290.514,0.640
291.244,0.730
292.052,0.808
292.836,0.784
293.507,0.671
294.182,0.675
294.911,0.729
295.728,0.817
296.597,0.869
297.371,0.774
298.111,0.740
298.915,0.804
299.704,0.789
300.534,0.830
301.476,0.942
302.308,0.832
303.066,0.758
303.870,0.804
304.736,0.866
305.616,0.880
306.450,0.834
307.238,0.788
307.969,0.731
308.747,0.778
309.506,0.759
310.266,0.760
310.988,0.722
311.846,0.858
312.604,0.758
313.512,0.908
314.403,0.891
315.248,0.845
315.990,0.742
316.736,0.746
317.415,0.679
318.136,0.721
318.848,0.712
319.718,0.870
320.396,0.678
321.209,0.813
322.123,0.914
322.767,0.644
323.512,0.745
324.494,0.982
325.202,0.708
325.856,0.654
326.581,0.725
327.184,0.603
327.898,0.714
328.570,0.672
329.260,0.690
329.908,0.648
330.572,0.664
331.189,0.617
331.757,0.568
332.322,0.565
332.972,0.650
333.711,0.739
334.328,0.617
334.983,0.655
335.768,0.785
336.480,0.712
337.151,0.671
337.801,0.650
338.531,0.730
339.195,0.664
339.952,0.757
340.649,0.697
341.351,0.702
342.094,0.743
342.762,0.668
343.567,0.805
344.310,0.743
345.066,0.756
345.816,0.750
346.671,0.855
347.504,0.833
348.309,0.805
349.060,0.751
349.740,0.680
350.460,0.720
351.146,0.686
351.841,0.695
352.525,0.684
353.183,0.658
353.935,0.752
354.682,0.747
355.377,0.695
356.070,0.693
356.836,0.766
357.448,0.612
358.146,0.698
358.862,0.716
359.582,0.720
360.238,0.656
361.005,0.767
361.608,0.603
362.292,0.684
362.964,0.672
363.629,0.665
364.214,0.585
364.872,0.658
365.591,0.719
366.326,0.735
366.981,0.655
367.654,0.673
368.231,0.577
368.798,0.567
369.368,0.570
370.060,0.692
370.699,0.639
371.345,0.646
371.971,0.626
372.574,0.603
373.212,0.638
373.817,0.605
374.602,0.785
375.198,0.596
375.790,0.592
376.362,0.572
376.946,0.584
377.522,0.575
378.112,0.590
378.732,0.620
379.460,0.728
380.186,0.726
380.756,0.570
381.293,0.537
382.101,0.808
382.999,0.898
383.721,0.722
384.437,0.716
385.105,0.668
385.915,0.810
386.741,0.826
387.551,0.810
388.367,0.816
389.101,0.734
390.146,1.045
391.102,0.956
391.859,0.757
392.602,0.743
393.238,0.636
393.923,0.685
394.789,0.866
395.642,0.853
396.612,0.970
397.525,0.913
398.453,0.928
399.292,0.839
400.192,0.900
401.109,0.917
401.920,0.811
402.646,0.726
403.445,0.799
404.352,0.907
405.286,0.934
406.174,0.888
407.042,0.868
407.849,0.807
408.629,0.780
409.490,0.861
410.431,0.941
411.323,0.892
412.159,0.836
413.048,0.889
413.847,0.799
414.751,0.904
415.610,0.859
416.486,0.876
417.283,0.797
418.051,0.768
418.801,0.750
419.567,0.766
420.386,0.819
421.229,0.843
422.053,0.824
422.923,0.870
423.741,0.818
424.556,0.815
425.352,0.796
426.046,0.694
426.745,0.699
