736629.487613,0.688
736629.487621,0.750
736629.488653,0.578
736629.488871,1.031
736629.488912,0.781
736629.488921,0.828
736629.489002,0.781
736629.489011,0.797
736629.489018,0.625
736629.489028,0.813
736629.489186,0.797
736629.489194,0.734
736629.489203,0.781
736629.489211,0.719
736629.489220,0.719
736629.489228,0.734
736629.489237,0.734
736629.489245,0.734
736629.489254,0.734
736629.489263,0.781
736629.489271,0.719
736629.489280,0.781
736629.489350,0.781
736629.489359,0.766
736629.489368,0.781
736629.489377,0.813
736629.489434,0.688
736629.489443,0.766
736629.489451,0.734
736629.489460,0.766
736629.489470,0.797
736629.489479,0.781
736629.489487,0.766
736629.489496,0.719
736629.489505,0.813
736629.489516,0.938
736629.489710,0.750
736629.489718,0.719
736629.489727,0.750
736629.489736,0.766
736629.489743,0.625
736629.489750,0.641
736629.489759,0.703
736629.490113,0.781
736629.490123,0.875
736629.490131,0.719
736629.490141,0.859
736629.490150,0.766
736629.490158,0.750
736629.490167,0.719
736629.490176,0.797
736629.490183,0.625
736629.490191,0.703
736629.490200,0.719
736629.490208,0.734
736629.490217,0.766
736629.490226,0.766
736629.490235,0.781
736629.490244,0.813
736629.490253,0.781
736629.490262,0.766
736629.490271,0.766
736629.490280,0.750
736629.490288,0.750
736629.490296,0.688
736629.490305,0.750
736629.490314,0.750
736629.490323,0.781
736629.490332,0.750
736629.490340,0.766
736629.490349,0.766
736629.490358,0.719
736629.490366,0.766
736629.490374,0.656
736629.490383,0.766
736629.490436,0.797
736629.490444,0.703
736629.490452,0.641
736629.490462,0.859
736629.490470,0.719
736629.490478,0.688
736629.490486,0.672
736629.490494,0.672
736629.490502,0.703
736629.490510,0.750
736629.490519,0.781
736629.490529,0.828
736629.490539,0.828
736629.490548,0.813
736629.490557,0.750
736629.490565,0.750
736629.490574,0.734
736629.490583,0.766
736629.490591,0.750
736629.490601,0.828
736629.490610,0.750
736629.490619,0.781
736629.490628,0.766
736629.490637,0.797
736629.490646,0.766
736629.490655,0.781
736629.490664,0.781
736629.490672,0.750
736629.490681,0.734
736629.490689,0.719
736629.490698,0.734
736629.490706,0.750
736629.490715,0.766
736629.490724,0.750
736629.490733,0.750
736629.490741,0.703
736629.490749,0.719
736629.490757,0.703
736629.490766,0.719
736629.490775,0.781
736629.490783,0.703
736629.490792,0.766
736629.490799,0.672
736629.490808,0.719
736629.490816,0.703
736629.490823,0.625
736629.490830,0.625
736629.490839,0.734
736629.490847,0.719
736629.490856,0.750
736629.490864,0.750
736629.490874,0.781
736629.490882,0.734
736629.490891,0.734
736629.490899,0.734
736629.490908,0.734
736629.490916,0.719
736629.490924,0.688
736629.490932,0.719
736629.490940,0.703
736629.490949,0.750
736629.490957,0.734
736629.490966,0.750
736629.490975,0.750
736629.490984,0.766
736629.490992,0.750
736629.491180,0.797
736629.491189,0.813
736629.491199,0.844
736629.491208,0.766
736629.491216,0.766
736629.491225,0.750
736629.491234,0.734
736629.491243,0.781
736629.491252,0.781
736629.491261,0.813
736629.491271,0.813
736629.491280,0.813
736629.491289,0.813
736629.491298,0.781
736629.491308,0.828
736629.491316,0.656
736629.491324,0.703
736629.491331,0.656
736629.491340,0.750
736629.491348,0.719
736629.491357,0.766
736629.491365,0.719
736629.491417,0.719
736629.491425,0.719
736629.491434,0.734
736629.491443,0.766
736629.491451,0.750
736629.491460,0.781
736629.491469,0.797
736629.491479,0.797
736629.491487,0.750
736629.491496,0.766
736629.491505,0.750
736629.491514,0.750
736629.491522,0.719
736629.491531,0.750
736629.491539,0.766
736629.491549,0.797
736629.491558,0.781
736629.491567,0.766
736629.491575,0.750
736629.491583,0.703
736629.491591,0.625
736629.491598,0.656
736629.491607,0.719
736629.491615,0.719
736629.491624,0.781
736629.491633,0.797
736629.491643,0.813
736629.491652,0.797
736629.491661,0.766
736629.491669,0.766
736629.491678,0.766
736629.491687,0.781
736629.491696,0.766
736629.491705,0.750
736629.491714,0.766
736629.491723,0.766
736629.491732,0.813
736629.491740,0.703
736629.491749,0.750
736629.491758,0.750
736629.491765,0.641
736629.491773,0.703
736629.491781,0.688
736629.491788,0.641
736629.491797,0.703
736629.491805,0.766
736629.491814,0.766
736629.491824,0.797
736629.491833,0.781
736629.491842,0.813
736629.491851,0.797
736629.491861,0.813
736629.491870,0.797
736629.491879,0.766
736629.491887,0.750
736629.491896,0.734
736629.491905,0.781
736629.491914,0.750
736629.491923,0.781
736629.491932,0.781
736629.491941,0.813
736629.491950,0.781
736629.491959,0.797
736629.491969,0.813
736629.491978,0.766
736629.491987,0.797
736629.491996,0.766
736629.492005,0.781
736629.492013,0.750
736629.492022,0.766
736629.492031,0.781
736629.492041,0.797
736629.492049,0.766
736629.492059,0.813
736629.492068,0.797
736629.492077,0.813
736629.492086,0.750
736629.492096,0.813
736629.492105,0.797
736629.492114,0.766
736629.492123,0.766
736629.492132,0.797
736629.492141,0.828
736629.492151,0.797
736629.492160,0.828
736629.492170,0.828
736629.492179,0.813
736629.492188,0.797
736629.492198,0.813
736629.492207,0.828
736629.492217,0.797
736629.492226,0.781
736629.492235,0.797
736629.492244,0.813
736629.492253,0.797
736629.492262,0.781
736629.492272,0.813
736629.492281,0.781
736629.492290,0.750
736629.492298,0.750
736629.492307,0.734
736629.492316,0.766
736629.492325,0.766
736629.492333,0.766
736629.492342,0.781
736629.492351,0.766
736629.492360,0.750
736629.492368,0.734
736629.492377,0.734
736629.492385,0.719
736629.492394,0.750
736629.492402,0.734
736629.492411,0.750
736629.492420,0.781
736629.492429,0.781
736629.492438,0.781
736629.492448,0.797
736629.492457,0.813
736629.492466,0.766
736629.492475,0.781
736629.492483,0.750
736629.492491,0.688
736629.492500,0.750
736629.492508,0.656
736629.492515,0.672
736629.492523,0.641
736629.492531,0.719
736629.492539,0.703
736629.492549,0.797
736629.492557,0.750
736629.492566,0.734
736629.492574,0.734
736629.492583,0.734
736629.492591,0.719
736629.492600,0.766
736629.492608,0.719
736629.492617,0.766
736629.492626,0.781
736629.492636,0.828
736629.492645,0.781
736629.492654,0.813
736629.492664,0.828
736629.492673,0.797
736629.492682,0.781
736629.492691,0.797
736629.492701,0.797
736629.492709,0.750
736629.492719,0.813
736629.492728,0.813
736629.492738,0.828
736629.492747,0.828
736629.492757,0.859
736629.492766,0.797
736629.492776,0.797
736629.492785,0.813
736629.492794,0.781
736629.492802,0.703
736629.492809,0.625
736629.492817,0.656
736629.492825,0.719
736629.492834,0.766
736629.492844,0.813
736629.492853,0.844
736629.492862,0.750
736629.492870,0.719
736629.492933,0.813
736629.492943,0.813
736629.492953,0.844
736629.492962,0.828
736629.492972,0.813
736629.492981,0.828
736629.492990,0.781
736629.492998,0.703
736629.493006,0.656
736629.493014,0.719
736629.493025,0.891
736629.493034,0.797
736629.493043,0.813
736629.493053,0.813
736629.493062,0.828
736629.493071,0.797
736629.493081,0.813
736629.493090,0.813
736629.493100,0.813
736629.493109,0.813
736629.493118,0.766
736629.493127,0.750
736629.493135,0.688
736629.493142,0.641
736629.493149,0.609
736629.493156,0.641
736629.493164,0.688
736629.493214,0.859
736629.493223,0.828
736629.493233,0.844
736629.493243,0.828
736629.493252,0.813
736629.493261,0.797
736629.493269,0.688
736629.493277,0.656
736629.493284,0.625
736629.493291,0.625
736629.493299,0.641
736629.493362,0.766
736629.493371,0.766
736629.493380,0.750
736629.493388,0.719
736629.493396,0.656
736629.493403,0.641
736629.493411,0.625
736629.493418,0.672
736629.493428,0.844
736629.493438,0.875
736629.493448,0.813
736629.493457,0.813
736629.493466,0.813
736629.493476,0.797
736629.493485,0.781
736629.493493,0.734
736629.493502,0.719
736629.493510,0.719
736629.493518,0.703
736629.493526,0.672
736629.493533,0.641
736629.493540,0.625
736629.493548,0.625
736629.493556,0.719
736629.493566,0.859
736629.493575,0.797
736629.493584,0.781
736629.493593,0.781
736629.493601,0.703
736629.493660,0.609
736629.493667,0.609
736629.493674,0.609
736629.493682,0.750
736629.493691,0.781
736629.493700,0.766
736629.493809,0.656
736629.493817,0.719
