736649.564495,0.630
736649.564503,0.630
736649.564510,0.664
736649.564518,0.697
736649.564525,0.597
736649.564532,0.597
736649.564540,0.647
736649.564546,0.531
736649.564553,0.581
736649.564561,0.730
736649.564569,0.664
736649.564576,0.664
736649.564584,0.630
736649.564591,0.647
736649.564599,0.647
736649.564606,0.630
736649.564613,0.630
736649.564621,0.664
736649.564629,0.664
736649.564636,0.680
736649.564644,0.647
736649.564652,0.664
736649.564659,0.614
736649.564668,0.763
736649.564675,0.630
736649.564683,0.713
736649.564690,0.630
736649.564698,0.614
736649.564705,0.630
736649.564712,0.581
736649.564719,0.680
736649.564727,0.647
736649.564734,0.647
736649.564740,0.496
736649.564746,0.499
736649.564754,0.697
736649.564762,0.680
736649.564770,0.680
736649.564777,0.614
736649.564785,0.697
736649.564794,0.796
736649.564802,0.664
736649.564809,0.647
736649.564816,0.614
736649.564825,0.747
736649.564834,0.730
736649.564841,0.680
736649.564850,0.763
736649.564858,0.647
736649.564865,0.647
736649.564873,0.680
736649.564880,0.614
736649.564887,0.614
736649.564894,0.614
736649.564902,0.647
736649.564910,0.697
736649.564919,0.796
736649.564926,0.564
736649.564933,0.664
736649.564941,0.680
736649.564947,0.521
736649.564953,0.508
736649.564961,0.697
736649.564969,0.664
736649.564976,0.647
736649.564984,0.647
736649.564991,0.630
736649.564997,0.531
736649.565004,0.597
736649.565012,0.647
736649.565020,0.680
736649.565027,0.647
736649.565035,0.647
736649.565042,0.630
736649.565050,0.664
736649.565058,0.713
736649.565065,0.597
736649.565074,0.763
736649.565082,0.697
736649.565089,0.664
736649.565097,0.697
736649.565105,0.680
736649.565113,0.680
736649.565121,0.647
736649.565128,0.647
736649.565136,0.680
736649.565142,0.548
736649.565151,0.730
736649.565159,0.680
736649.565166,0.647
736649.565174,0.647
736649.565181,0.647
736649.565189,0.713
736649.565197,0.697
736649.565205,0.680
736649.565213,0.680
736649.565221,0.680
736649.565229,0.664
736649.565237,0.680
736649.565245,0.697
736649.565253,0.680
736649.565260,0.664
736649.565267,0.614
736649.565274,0.614
736649.565282,0.680
736649.565290,0.697
736649.565299,0.713
736649.565307,0.713
736649.565315,0.664
736649.565322,0.647
736649.565329,0.597
736649.565338,0.763
736649.565346,0.713
736649.565353,0.614
736649.565361,0.664
736649.565372,0.979
736649.565385,1.095
736649.565393,0.680
736649.565401,0.713
736649.565410,0.813
736649.565420,0.863
736649.565429,0.747
736649.565437,0.697
736649.565445,0.713
736649.565454,0.747
736649.565461,0.630
736649.565470,0.713
736649.565478,0.697
736649.565486,0.697
736649.565494,0.680
736649.565501,0.680
736649.565512,0.929
736649.565526,1.211
736649.565534,0.713
736649.565543,0.697
736649.565550,0.630
736649.565556,0.548
736649.565565,0.747
736649.565574,0.780
736649.565584,0.879
736649.565592,0.680
736649.565599,0.630
736649.565606,0.564
736649.565613,0.647
736649.565621,0.713
736649.565630,0.697
736649.565637,0.680
736649.565646,0.780
736649.565658,0.979
736649.565666,0.713
736649.565674,0.697
736649.565682,0.713
736649.565691,0.730
736649.565700,0.763
736649.565708,0.730
736649.565716,0.697
736649.565724,0.697
736649.565732,0.713
736649.565741,0.713
736649.565749,0.713
736649.565757,0.697
736649.565765,0.697
736649.565774,0.730
736649.565783,0.796
